[id][cost,state,father_id,action,depth,h,value]
[665][378,(70, 99),662,S,193,29,29]
[668][381,(70, 98),665,O,194,30,30]
[671][382,(71, 98),668,S,195,29,29]
[674][383,(71, 99),671,E,196,28,28]
[677][384,(72, 99),674,S,197,27,27]
[680][387,(73, 99),677,S,198,26,26]
[683][389,(74, 99),680,S,199,25,25]
[686][392,(75, 99),683,S,200,24,24]
[688][393,(76, 99),686,S,201,23,23]
[691][395,(77, 99),688,S,202,22,22]
[694][397,(78, 99),691,S,203,21,21]
[697][400,(79, 99),694,S,204,20,20]
[700][404,(80, 99),697,S,205,19,19]
[703][406,(81, 99),700,S,206,18,18]
[706][407,(82, 99),703,S,207,17,17]
[709][409,(83, 99),706,S,208,16,16]
[712][412,(83, 98),709,O,209,17,17]
[715][414,(84, 98),712,S,210,16,16]
[719][415,(85, 98),715,S,211,15,15]
[723][417,(85, 99),719,E,212,14,14]
[726][418,(86, 99),723,S,213,13,13]
[729][419,(87, 99),726,S,214,12,12]
[731][420,(88, 99),729,S,215,11,11]
[734][423,(88, 98),731,O,216,12,12]
[737][424,(89, 98),734,S,217,11,11]
[741][427,(90, 98),737,S,218,10,10]
[746][428,(91, 98),741,S,219,9,9]
[750][431,(91, 99),746,E,220,8,8]
[752][432,(92, 99),750,S,221,7,7]
[755][436,(93, 99),752,S,222,6,6]
[758][437,(93, 98),755,O,223,7,7]
[760][438,(94, 98),758,S,224,6,6]
[763][439,(95, 98),760,S,225,5,5]
[766][440,(95, 97),763,O,226,6,6]
[769][443,(96, 97),766,S,227,5,5]
[771][447,(96, 98),769,E,228,4,4]
[773][448,(97, 98),771,S,229,3,3]
[778][450,(97, 99),773,E,230,2,2]
[780][451,(98, 99),778,S,231,1,1]
[783][455,(99, 99),780,S,232,0,0]
