[id][cost,state,father_id,action,depth,h,value]
[31052][225,(87, 86),30866,S,177,25,225]
[31117][226,(87, 87),31052,E,178,24,226]
[31185][227,(88, 87),31117,S,179,23,227]
[31241][230,(88, 88),31185,E,180,22,230]
[31444][231,(89, 88),31241,S,181,21,231]
[31519][233,(89, 89),31444,E,182,20,233]
[31615][234,(89, 90),31519,E,183,19,234]
[31652][235,(89, 91),31615,E,184,18,235]
[31683][236,(89, 92),31652,E,185,17,236]
[31723][237,(89, 93),31683,E,186,16,237]
[31759][238,(89, 94),31723,E,187,15,238]
[31803][239,(90, 94),31759,S,188,14,239]
[31843][240,(90, 95),31803,E,189,13,240]
[31876][241,(91, 95),31843,S,190,12,241]
[31921][243,(92, 95),31876,S,191,11,243]
[31994][244,(93, 95),31921,S,192,10,244]
[32022][245,(93, 96),31994,E,193,9,245]
[32048][246,(94, 96),32022,S,194,8,246]
[32077][247,(95, 96),32048,S,195,7,247]
[32098][248,(96, 96),32077,S,196,6,248]
[32124][249,(97, 96),32098,S,197,5,249]
[32138][250,(97, 97),32124,E,198,4,250]
[32161][251,(98, 97),32138,S,199,3,251]
[32189][252,(99, 97),32161,S,200,2,252]
[32210][253,(99, 98),32189,E,201,1,253]
[32216][257,(99, 99),32210,E,202,0,257]
